attribute_set,categories,sku,name,meta_title,meta_description,url_key,url_path,product_country,price,weight,short_description,meta_keyword,qty,manufacturer,articul_magazin,units,packing,is_in_stock
Default,Фоторамка,Z-00010798,"21X30 VL 15.1334 (темна кава)","21X30 VL 15.1334 (темна кава)","21X30 VL 15.1334 (темна кава)",Z-00010798,Z-00010798.html,,40.00,,"21X30 VL 15.1334 (темна кава)",,100,VL,21х30 15-1334,шт,30,1
Default,Фоторамка,Z-00010804,"21X30 VL 15.1341 (темний дуб)","21X30 VL 15.1341 (темний дуб)","21X30 VL 15.1341 (темний дуб)",Z-00010804,Z-00010804.html,,40.00,,"21X30 VL 15.1341 (темний дуб)",,100,VL,21х30 15-1341,шт,30,1
Default,Фоторамка,Z-00010651,"21X30 VL 15.1344 (кава з молоком)","21X30 VL 15.1344 (кава з молоком)","21X30 VL 15.1344 (кава з молоком)",Z-00010651,Z-00010651.html,,40.00,,"21X30 VL 15.1344 (кава з молоком)",,100,VL,21х30 15-1344,шт,30,1
Default,Фоторамка,Z-00000751,"21X30 VL 15.1360 (світлий дуб)","21X30 VL 15.1360 (світлий дуб)","21X30 VL 15.1360 (світлий дуб)",Z-00000751,Z-00000751.html,,40.00,,"21X30 VL 15.1360 (світлий дуб)",,100,VL,21х30 15-1360,шт,30,1
Default,Фоторамка,Z-00012338,"21X30 VL 15.1362 (груша)","21X30 VL 15.1362 (груша)","21X30 VL 15.1362 (груша)",Z-00012338,Z-00012338.html,,40.00,,"21X30 VL 15.1362 (груша)",,100,VL,21х30 15-1362,шт,30,1
Default,Фоторамка,Z-00010805,"21X30 VL 15.1402 (бук)","21X30 VL 15.1402 (бук)","21X30 VL 15.1402 (бук)",Z-00010805,Z-00010805.html,,40.00,,"21X30 VL 15.1402 (бук)",,100,VL,21х30 15-1402,шт,30,1
Default,Фоторамка,Z-00010653,"21X30 VL 15.1433 (темна вишня) ПЛАСТИК","21X30 VL 15.1433 (темна вишня) ПЛАСТИК","21X30 VL 15.1433 (темна вишня) ПЛАСТИК",Z-00010653,Z-00010653.html,,40.00,,"21X30 VL 15.1433 (темна вишня) ПЛАСТИК",,100,VL,21х30 15-1433,шт,30,1
Default,Фоторамка,Z-00010806,"21X30 VL 15.1433 (темна вишня) СКЛО","21X30 VL 15.1433 (темна вишня) СКЛО","21X30 VL 15.1433 (темна вишня) СКЛО",Z-00010806,Z-00010806.html,,40.00,,"21X30 VL 15.1433 (темна вишня) СКЛО",,100,VL,21х30 15-1433,шт,30,1
Default,Фоторамка,Z-00010808,"21X30 VL 15.1439 (темно-червоне дерево)","21X30 VL 15.1439 (темно-червоне дерево)","21X30 VL 15.1439 (темно-червоне дерево)",Z-00010808,Z-00010808.html,,40.00,,"21X30 VL 15.1439 (темно-червоне дерево)",,100,VL,21х30 15-1439,шт,30,1
Default,Фоторамка,Z-00011554,"21X30 VL 15.1440 (темний горіх)","21X30 VL 15.1440 (темний горіх)","21X30 VL 15.1440 (темний горіх)",Z-00011554,Z-00011554.html,,40.00,,"21X30 VL 15.1440 (темний горіх)",,100,VL,21х30 15-1440,шт,30,1
Default,Фоторамка,Z-00011555,"21X30 VL 15.1442 (темний горіх)","21X30 VL 15.1442 (темний горіх)","21X30 VL 15.1442 (темний горіх)",Z-00011555,Z-00011555.html,,40.00,,"21X30 VL 15.1442 (темний горіх)",,100,VL,21х30 15-1442,шт,30,1
Default,Фоторамка,Z-00011653,"21X30 VL 15.150 (темний кедр)","21X30 VL 15.150 (темний кедр)","21X30 VL 15.150 (темний кедр)",Z-00011653,Z-00011653.html,,40.00,,"21X30 VL 15.150 (темний кедр)",,100,VL,21х30 15-150,шт,30,1
Default,Фоторамка,С-00000027,"21X30 VL 15.249 (береза)","21X30 VL 15.249 (береза)","21X30 VL 15.249 (береза)",С-00000027,С-00000027.html,,40.00,,"21X30 VL 15.249 (береза)",,100,VL,21х30 15-249,шт,30,1
Default,Фоторамка,Z-00015497,"21X30 VL 15.270 (темний горіх)","21X30 VL 15.270 (темний горіх)","21X30 VL 15.270 (темний горіх)",Z-00015497,Z-00015497.html,,40.00,,"21X30 VL 15.270 (темний горіх)",,100,VL,21х30 15-270,шт,30,1
Default,Фоторамка,Z-00015498,"21X30 VL 15.574 (темна вишня)","21X30 VL 15.574 (темна вишня)","21X30 VL 15.574 (темна вишня)",Z-00015498,Z-00015498.html,,40.00,,"21X30 VL 15.574 (темна вишня)",,100,VL,21х30 15-574,шт,30,1
Default,Фоторамка,0000002021,"21X30 VL 15.593 (середній кава)","21X30 VL 15.593 (середній кава)","21X30 VL 15.593 (середній кава)",0000002021,0000002021.html,,40.00,,"21X30 VL 15.593 (середній кава)",,100,VL,21х30 15-593,шт,30,1
Default,Фоторамка,Z-00012335,"21X30 VL 15.637 (світла береза)","21X30 VL 15.637 (світла береза)","21X30 VL 15.637 (світла береза)",Z-00012335,Z-00012335.html,,40.00,,"21X30 VL 15.637 (світла береза)",,100,VL,21х30 15-637,шт,30,1
Default,Фоторамка,Z-00009213,"21X30 VL 15.690 (темний бордовий)","21X30 VL 15.690 (темний бордовий)","21X30 VL 15.690 (темний бордовий)",Z-00009213,Z-00009213.html,,40.00,,"21X30 VL 15.690 (темний бордовий)",,100,VL,21х30 15-690,шт,30,1
Default,Фоторамка,Z-00013793,"21X30 VL 15.7004 (темний палісандр)","21X30 VL 15.7004 (темний палісандр)","21X30 VL 15.7004 (темний палісандр)",Z-00013793,Z-00013793.html,,40.00,,"21X30 VL 15.7004 (темний палісандр)",,100,VL,21х30 15-7004,шт,30,1
Default,Фоторамка,Z-00010617,"21X30 VL 15.7008 (темний дуб родос)","21X30 VL 15.7008 (темний дуб родос)","21X30 VL 15.7008 (темний дуб родос)",Z-00010617,Z-00010617.html,,40.00,,"21X30 VL 15.7008 (темний дуб родос)",,100,VL,21х30 15-7008,шт,30,1
Default,Фоторамка,Z-00010875,"21X30 VL 15.7021 (темний дуб)","21X30 VL 15.7021 (темний дуб)","21X30 VL 15.7021 (темний дуб)",Z-00010875,Z-00010875.html,,40.00,,"21X30 VL 15.7021 (темний дуб)",,100,VL,21х30 15.7021,шт,30,1
Default,Фоторамка,Z-00010641,"21X30 VL 15.7024 (темний каштан)","21X30 VL 15.7024 (темний каштан)","21X30 VL 15.7024 (темний каштан)",Z-00010641,Z-00010641.html,,40.00,,"21X30 VL 15.7024 (темний каштан)",,100,VL,21х30 15-7024,шт,30,1
Default,Фоторамка,Z-00010643,"21X30 VL 15.7031 (темний коричневий)","21X30 VL 15.7031 (темний коричневий)","21X30 VL 15.7031 (темний коричневий)",Z-00010643,Z-00010643.html,,40.00,,"21X30 VL 15.7031 (темний коричневий)",,100,VL,21х30 15-7031,шт,30,1
Default,Фоторамка,Z-00010937,"21X30 VL 15.7041 (темний горіх лісовий)","21X30 VL 15.7041 (темний горіх лісовий)","21X30 VL 15.7041 (темний горіх лісовий)",Z-00010937,Z-00010937.html,,40.00,,"21X30 VL 15.7041 (темний горіх лісовий)",,100,VL,21х30 15-7041,шт,30,1
Default,Фоторамка,Z-00010637,"21X30 VL 15.7049 (темний горіх)","21X30 VL 15.7049 (темний горіх)","21X30 VL 15.7049 (темний горіх)",Z-00010637,Z-00010637.html,,40.00,,"21X30 VL 15.7049 (темний горіх)",,100,VL,21х30 15-7049,шт,30,1
Default,Фоторамка,Z-00011941,"21X30 VL 15.7055 (середній індійське дерево)","21X30 VL 15.7055 (середній індійське дерево)","21X30 VL 15.7055 (середній індійське дерево)",Z-00011941,Z-00011941.html,,40.00,,"21X30 VL 15.7055 (середній індійське дерево)",,100,VL,21х30 15-7055,шт,30,1
Default,Фоторамка,Z-00010686,"21X30 VL 15.7063 (темна вишня)","21X30 VL 15.7063 (темна вишня)","21X30 VL 15.7063 (темна вишня)",Z-00010686,Z-00010686.html,,40.00,,"21X30 VL 15.7063 (темна вишня)",,100,VL,21х30 15.7063,шт,30,1
Default,Фоторамка,Z-00010685,"21X30 VL 15.7086 (темний дуб шамони)","21X30 VL 15.7086 (темний дуб шамони)","21X30 VL 15.7086 (темний дуб шамони)",Z-00010685,Z-00010685.html,,40.00,,"21X30 VL 15.7086 (темний дуб шамони)",,100,VL,21х30 15-7086,шт,30,1
Default,Фоторамка,Z-00012326,"21X30 VL 15.7127 (темний дуб шоколадний)","21X30 VL 15.7127 (темний дуб шоколадний)","21X30 VL 15.7127 (темний дуб шоколадний)",Z-00012326,Z-00012326.html,,40.00,,"21X30 VL 15.7127 (темний дуб шоколадний)",,100,VL,21х30 15-7127,шт,30,1
Default,Фоторамка,Z-00010638,"21X30 VL 15.7137 (темний мокко)","21X30 VL 15.7137 (темний мокко)","21X30 VL 15.7137 (темний мокко)",Z-00010638,Z-00010638.html,,40.00,,"21X30 VL 15.7137 (темний мокко)",,100,VL,21х30 15-7137,шт,30,1
Default,Фоторамка,Z-00011900,"21X30 VL 15.7139 (темний шоколад)","21X30 VL 15.7139 (темний шоколад)","21X30 VL 15.7139 (темний шоколад)",Z-00011900,Z-00011900.html,,40.00,,"21X30 VL 15.7139 (темний шоколад)",,100,VL,21х30 15-7139,шт,30,1
Default,Фоторамка,Z-00010866,"21X30 VL 15.7156 (темний махагон)","21X30 VL 15.7156 (темний махагон)","21X30 VL 15.7156 (темний махагон)",Z-00010866,Z-00010866.html,,40.00,,"21X30 VL 15.7156 (темний махагон)",,100,VL,21х30 15-7156,шт,30,1
Default,Фоторамка,Z-00010644,"21X30 VL 15.7162 (темний горіх американський)","21X30 VL 15.7162 (темний горіх американський)","21X30 VL 15.7162 (темний горіх американський)",Z-00010644,Z-00010644.html,,40.00,,"21X30 VL 15.7162 (темний горіх американський)",,100,VL,21х30 15-7162,шт,30,1
Default,Фоторамка,Z-00015499,"21X30 VL 15.939 (темно-коричнева)","21X30 VL 15.939 (темно-коричнева)","21X30 VL 15.939 (темно-коричнева)",Z-00015499,Z-00015499.html,,40.00,,"21X30 VL 15.939 (темно-коричнева)",,100,VL,21х30 15-939,шт,30,1
Default,Фоторамка,0000008568,"30X40 AL 1511-14 (біла з золотою вставкою)","30X40 AL 1511-14 (біла з золотою вставкою)","30X40 AL 1511-14 (біла з золотою вставкою)",0000008568,0000008568.html,,79.00,,"30X40 AL 1511-14 (біла з золотою вставкою)",,100,AL,30х40.1511-14,шт,,1
Default,Фоторамка,Z-00010595,"30X40 AL 1511-20 (червона з золотою вставкою)","30X40 AL 1511-20 (червона з золотою вставкою)","30X40 AL 1511-20 (червона з золотою вставкою)",Z-00010595,Z-00010595.html,,79.00,,"30X40 AL 1511-20 (червона з золотою вставкою)",,100,AL,30х40.1511-20,шт,,1
Default,Фоторамка,Z-00010938,"30X40 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)","30X40 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)","30X40 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)",Z-00010938,Z-00010938.html,,79.00,,"30X40 AL 1511-33-48-83 (вишнева/коричнева/св.коричнева з золотою вставкою)",,100,AL,30х40.1511-33-48-83,шт,,1
Default,Фоторамка,Z-00010596,"30X40 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","30X40 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)","30X40 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",Z-00010596,Z-00010596.html,,79.00,,"30X40 AL 1511-33-48-83-SP (вишнева/коричнева/св.коричнева)",,100,AL,30х40.1511-33-48-83S,шт,,1
Default,Фоторамка,Z-00012166,"30X40 AL 1511-36 (зелена з золотою вставкою)","30X40 AL 1511-36 (зелена з золотою вставкою)","30X40 AL 1511-36 (зелена з золотою вставкою)",Z-00012166,Z-00012166.html,,79.00,,"30X40 AL 1511-36 (зелена з золотою вставкою)",,100,AL,30х40.1511-36,шт,,1
Default,Фоторамка,Z-00010639,"30X40 AL 1511-38 (синя з золотою вставкою)","30X40 AL 1511-38 (синя з золотою вставкою)","30X40 AL 1511-38 (синя з золотою вставкою)",Z-00010639,Z-00010639.html,,79.00,,"30X40 AL 1511-38 (синя з золотою вставкою)",,100,AL,30х40.1511-38,шт,,1
Default,Фоторамка,Z-00010687,"30X40 AL 1511-47 (золото з золотою вставкою)","30X40 AL 1511-47 (золото з золотою вставкою)","30X40 AL 1511-47 (золото з золотою вставкою)",Z-00010687,Z-00010687.html,,79.00,,"30X40 AL 1511-47 (золото з золотою вставкою)",,100,AL,30х40.1511-47,шт,,1
Default,Фоторамка,Z-00012135,"30X40 AL 1511-99 (світло-бежевий з золотою вставкою)","30X40 AL 1511-99 (світло-бежевий з золотою вставкою)","30X40 AL 1511-99 (світло-бежевий з золотою вставкою)",Z-00012135,Z-00012135.html,,79.00,,"30X40 AL 1511-99 (світло-бежевий з золотою вставкою)",,100,AL,30х40.1511-99,шт,,1
Default,Фоторамка,Z-00010647,"30X40 VL (асорті)","30X40 VL (асорті)","30X40 VL (асорті)",Z-00010647,Z-00010647.html,,79.00,,"30X40 VL (асорті)",,100,VL,30х40,шт,12/24,1
